Test set Size =         129;	Fault Coverage : 0.931244 
Test set Size =         130;	Fault Coverage : 0.931244 
Test set Size =         131;	Fault Coverage : 0.931712 
Test set Size =         132;	Fault Coverage : 0.931712 
Test set Size =         133;	Fault Coverage : 0.931712 
Test set Size =         134;	Fault Coverage : 0.931712 
Test set Size =         135;	Fault Coverage : 0.931712 
Test set Size =         136;	Fault Coverage : 0.934518 
Test set Size =         137;	Fault Coverage : 0.934518 
Test set Size =         138;	Fault Coverage : 0.937792 
Test set Size =         139;	Fault Coverage : 0.937792 
Test set Size =         140;	Fault Coverage : 0.937792 
Test set Size =         141;	Fault Coverage : 0.937792 
Test set Size =         142;	Fault Coverage : 0.937792 
Test set Size =         143;	Fault Coverage : 0.938260 
Test set Size =         144;	Fault Coverage : 0.938260 
Test set Size =         145;	Fault Coverage : 0.938260 
Test set Size =         146;	Fault Coverage : 0.938260 
Test set Size =         147;	Fault Coverage : 0.938260 
Test set Size =         148;	Fault Coverage : 0.938260 
Test set Size =         149;	Fault Coverage : 0.939196 
Test set Size =         150;	Fault Coverage : 0.939196 
Test set Size =         151;	Fault Coverage : 0.939196 
Test set Size =         152;	Fault Coverage : 0.939196 
Test set Size =         153;	Fault Coverage : 0.940599 
Test set Size =         154;	Fault Coverage : 0.940599 
Test set Size =         155;	Fault Coverage : 0.940599 
Test set Size =         156;	Fault Coverage : 0.940599 
Test set Size =         157;	Fault Coverage : 0.940599 
Test set Size =         158;	Fault Coverage : 0.940599 
Test set Size =         159;	Fault Coverage : 0.940599 
Test set Size =         160;	Fault Coverage : 0.941066 
Test set Size =         161;	Fault Coverage : 0.941066 
Test set Size =         162;	Fault Coverage : 0.941066 
Test set Size =         163;	Fault Coverage : 0.941066 
Test set Size =         164;	Fault Coverage : 0.941066 
Test set Size =         165;	Fault Coverage : 0.941066 
Test set Size =         166;	Fault Coverage : 0.941066 
Test set Size =         167;	Fault Coverage : 0.941066 
Test set Size =         168;	Fault Coverage : 0.941066 
Test set Size =         169;	Fault Coverage : 0.941066 
Test set Size =         170;	Fault Coverage : 0.941066 
Test set Size =         171;	Fault Coverage : 0.941066 
Test set Size =         172;	Fault Coverage : 0.941066 
Test set Size =         173;	Fault Coverage : 0.941066 
Test set Size =         174;	Fault Coverage : 0.941066 
Test set Size =         175;	Fault Coverage : 0.941066 
Test set Size =         176;	Fault Coverage : 0.941066 
Test set Size =         177;	Fault Coverage : 0.941066 
Test set Size =         178;	Fault Coverage : 0.941066 
Test set Size =         179;	Fault Coverage : 0.941066 
Test set Size =         180;	Fault Coverage : 0.941066 
Test set Size =         181;	Fault Coverage : 0.941066 
Test set Size =         182;	Fault Coverage : 0.941066 
Test set Size =         183;	Fault Coverage : 0.941066 
