numOfTV,GIC_Coverage,FLT_Coverage,
120,0.933803,0
121,0.933803,0
122,0.933803,0
123,0.933803,0
124,0.933803,0
125,0.933803,0
126,0.933803,0
127,0.933803,0
128,0.934272,0
129,0.934272,0
130,0.934272,0
131,0.934272,0
132,0.934272,0
133,0.934272,0
134,0.934272,0
135,0.934272,0
136,0.934272,0
137,0.934272,0
138,0.934272,0
139,0.934272,0
140,0.934272,0
141,0.934272,0
142,0.934272,0
143,0.934272,0
144,0.937559,0
145,0.937559,0
146,0.937559,0
147,0.937559,0
148,0.943662,0
149,0.951643,0
150,0.951643,0
151,0.951643,0
152,0.951643,0
153,0.951643,0
154,0.951643,0
155,0.951643,0
156,0.951643,0
157,0.956808,0
158,0.956808,0
159,0.957277,0
160,0.957277,0
161,0.957277,0
162,0.957277,0
163,0.957277,0
164,0.957277,0
165,0.957277,0
166,0.957277,0
167,0.957277,0
168,0.957277,0
169,0.957277,0
170,0.957277,0
171,0.957277,0
172,0.957277,0
173,0.957277,0
174,0.957277,0
175,0.957277,0
176,0.957277,0
177,0.957277,0
178,0.957277,0
179,0.957277,0
180,0.957277,0
181,0.957277,0
182,0.957277,0
183,0.957277,0
184,0.957277,0
185,0.957277,0
186,0.957277,0
187,0.957277,0
188,0.957277,0
189,0.957277,0
190,0.957277,0
191,0.957277,0
192,0.957277,0
193,0.957277,0
194,0.957277,0
195,0.957746,0
196,0.957746,0
197,0.957746,0
198,0.957746,0
199,0.957746,0
200,0.957746,0
201,0.957746,0
202,0.957746,0
203,0.957746,0
204,0.957746,0
205,0.957746,0
206,0.957746,0
207,0.957746,0
208,0.957746,0
209,0.957746,0
210,0.957746,0
211,0.957746,0
212,0.957746,0
213,0.957746,0
214,0.957746,0
215,0.957746,0
216,0.957746,0
217,0.957746,0
218,0.958216,0
219,0.958216,0
220,0.958685,0
221,0.961972,0
222,0.961972,0
223,0.962911,0
224,0.964319,0
225,0.964319,0
226,0.964789,0
227,0.964789,0
228,0.966197,0
229,0.966197,0
230,0.966197,0
231,0.966197,0
232,0.966197,0
233,0.966197,0
234,0.966197,0
235,0.966197,0
236,0.966197,0
237,0.966197,0
238,0.966197,0
239,0.966197,0
240,0.966197,0
241,0.966197,0
242,0.966197,0
243,0.966197,0
244,0.966197,0
245,0.966197,0
246,0.966197,0
247,0.966197,0
248,0.966197,0
249,0.966197,0
250,0.966197,0
251,0.966197,0
252,0.966197,0
253,0.966197,0
254,0.966197,0
255,0.966197,0
256,0.966197,0
257,0.966197,0
258,0.966197,0
259,0.966197,0
260,0.966197,0
261,0.966197,0
262,0.966197,0
263,0.966197,0
264,0.966197,0
265,0.966197,0
266,0.966197,0
267,0.966197,0
268,0.966197,0
269,0.966197,0
270,0.966197,0
271,0.967136,0
272,0.967136,0
273,0.967136,0
274,0.967136,0
275,0.967136,0
276,0.967136,0
277,0.967136,0
278,0.967136,0
279,0.967136,0
280,0.967136,0
281,0.967136,0
282,0.967136,0
283,0.967136,0
284,0.967136,0
285,0.967606,0
286,0.968545,0
287,0.968545,0
288,0.968545,0
289,0.968545,0
290,0.968545,0
291,0.968545,0
292,0.968545,0
293,0.968545,0
294,0.968545,0
295,0.968545,0
296,0.968545,0
297,0.968545,0
298,0.968545,0
299,0.968545,0
300,0.968545,0
301,0.968545,0
302,0.968545,0
303,0.968545,0
304,0.968545,0
305,0.968545,0
306,0.968545,0
307,0.968545,0
308,0.968545,0
309,0.968545,0
310,0.968545,0
311,0.968545,0
312,0.968545,0
313,0.968545,0
314,0.968545,0
315,0.968545,0
316,0.968545,0
317,0.968545,0
318,0.968545,0
319,0.968545,0
320,0.968545,0
321,0.969014,0
322,0.969014,0
323,0.969014,0
324,0.969014,0
325,0.969014,0
326,0.969014,0
327,0.971831,0
328,0.971831,0
329,0.971831,0
330,0.971831,0
331,0.971831,0
332,0.971831,0
333,0.971831,0
334,0.971831,0
335,0.971831,0
336,0.971831,0
337,0.971831,0
338,0.971831,0
339,0.971831,0
340,0.971831,0
341,0.971831,0
342,0.971831,0
343,0.971831,0
344,0.971831,0
345,0.971831,0
346,0.971831,0
347,0.971831,0
348,0.971831,0
349,0.971831,0
350,0.971831,0
351,0.9723,0
352,0.9723,0
353,0.9723,0
354,0.9723,0
355,0.9723,0
356,0.9723,0
357,0.9723,0
358,0.9723,0
359,0.9723,0
360,0.9723,0
361,0.9723,0
362,0.9723,0
363,0.9723,0
364,0.9723,0
365,0.9723,0
366,0.9723,0
367,0.9723,0
368,0.9723,0
369,0.9723,0
370,0.9723,0
371,0.9723,0
372,0.9723,0
373,0.9723,0
374,0.9723,0
375,0.9723,0
376,0.97277,0
377,0.97277,0
378,0.97277,0
379,0.97277,0
380,0.97277,0
381,0.97277,0
382,0.97277,0
383,0.97277,0
384,0.97277,0
385,0.97277,0
386,0.97277,0
387,0.97277,0
388,0.97277,0
389,0.974648,0
390,0.974648,0
391,0.974648,0
392,0.974648,0
393,0.974648,0
394,0.974648,0
395,0.974648,0
396,0.974648,0
397,0.974648,0
398,0.974648,0
399,0.974648,0
400,0.975117,0
401,0.975117,0
402,0.975117,0
403,0.975117,0
404,0.975117,0
405,0.975117,0
406,0.975117,0
407,0.975117,0
408,0.975117,0
409,0.975117,0
410,0.975117,0
411,0.975117,0
412,0.975117,0
413,0.975117,0
414,0.975117,0
415,0.975117,0
416,0.975587,0
417,0.975587,0
418,0.975587,0
419,0.975587,0
420,0.975587,0
421,0.975587,0
422,0.975587,0
423,0.975587,0
424,0.975587,0
425,0.975587,0
426,0.975587,0
427,0.975587,0
428,0.975587,0
429,0.975587,0
430,0.975587,0
431,0.975587,0
432,0.975587,0
433,0.975587,0
434,0.975587,0
435,0.975587,0
436,0.975587,0
437,0.975587,0
438,0.975587,0
439,0.975587,0
440,0.975587,0
441,0.975587,0
442,0.975587,0
443,0.975587,0
444,0.975587,0
445,0.975587,0
446,0.975587,0
447,0.975587,0
448,0.975587,0
449,0.975587,0
450,0.975587,0
451,0.975587,0
452,0.975587,0
453,0.975587,0
454,0.975587,0
455,0.975587,0
456,0.975587,0
457,0.975587,0
458,0.975587,0
459,0.975587,0
460,0.975587,0
461,0.975587,0
462,0.975587,0
463,0.975587,0
464,0.975587,0
465,0.975587,0
466,0.975587,0
467,0.975587,0
468,0.975587,0
469,0.975587,0
470,0.975587,0
471,0.975587,0
472,0.975587,0
473,0.975587,0
474,0.975587,0
475,0.975587,0
476,0.975587,0
477,0.975587,0
478,0.975587,0
479,0.975587,0
480,0.975587,0
481,0.975587,0
482,0.975587,0
483,0.975587,0
484,0.975587,0
485,0.975587,0
486,0.976056,0
487,0.976056,0
488,0.976056,0
489,0.976056,0
490,0.976056,0
491,0.976056,0
