Test set Size =           1;	Fault Coverage : 0.114120 
Test set Size =          81;	Fault Coverage : 0.932302 
Test set Size =          82;	Fault Coverage : 0.932302 
Test set Size =          83;	Fault Coverage : 0.940039 
Test set Size =          84;	Fault Coverage : 0.940039 
Test set Size =          85;	Fault Coverage : 0.940039 
Test set Size =          86;	Fault Coverage : 0.941973 
Test set Size =          87;	Fault Coverage : 0.941973 
Test set Size =          88;	Fault Coverage : 0.941973 
Test set Size =          89;	Fault Coverage : 0.943907 
Test set Size =          90;	Fault Coverage : 0.945841 
Test set Size =          91;	Fault Coverage : 0.945841 
Test set Size =          92;	Fault Coverage : 0.945841 
Test set Size =          93;	Fault Coverage : 0.945841 
Test set Size =          94;	Fault Coverage : 0.945841 
Test set Size =          95;	Fault Coverage : 0.945841 
Test set Size =          96;	Fault Coverage : 0.945841 
Test set Size =          97;	Fault Coverage : 0.945841 
Test set Size =          98;	Fault Coverage : 0.945841 
Test set Size =          99;	Fault Coverage : 0.945841 
Test set Size =         100;	Fault Coverage : 0.945841 
Test set Size =         101;	Fault Coverage : 0.945841 
Test set Size =         102;	Fault Coverage : 0.945841 
Test set Size =         103;	Fault Coverage : 0.945841 
Test set Size =         104;	Fault Coverage : 0.945841 
Test set Size =         105;	Fault Coverage : 0.945841 
Test set Size =         106;	Fault Coverage : 0.945841 
Test set Size =         107;	Fault Coverage : 0.945841 
Test set Size =         108;	Fault Coverage : 0.945841 
Test set Size =         109;	Fault Coverage : 0.945841 
Test set Size =         110;	Fault Coverage : 0.945841 
Test set Size =         111;	Fault Coverage : 0.945841 
Test set Size =         112;	Fault Coverage : 0.945841 
Test set Size =         113;	Fault Coverage : 0.945841 
Test set Size =         114;	Fault Coverage : 0.945841 
Test set Size =         115;	Fault Coverage : 0.945841 
Test set Size =         116;	Fault Coverage : 0.945841 
Test set Size =         117;	Fault Coverage : 0.951644 
Test set Size =         118;	Fault Coverage : 0.953578 
Test set Size =         119;	Fault Coverage : 0.953578 
Test set Size =         120;	Fault Coverage : 0.953578 
Test set Size =         121;	Fault Coverage : 0.953578 
Test set Size =         122;	Fault Coverage : 0.953578 
Test set Size =         123;	Fault Coverage : 0.953578 
Test set Size =         124;	Fault Coverage : 0.953578 
Test set Size =         125;	Fault Coverage : 0.953578 
Test set Size =         126;	Fault Coverage : 0.953578 
Test set Size =         127;	Fault Coverage : 0.953578 
Test set Size =         128;	Fault Coverage : 0.953578 
Test set Size =         129;	Fault Coverage : 0.963250 
Test set Size =         130;	Fault Coverage : 0.963250 
Test set Size =         131;	Fault Coverage : 0.963250 
Test set Size =         132;	Fault Coverage : 0.963250 
Test set Size =         133;	Fault Coverage : 0.963250 
Test set Size =         134;	Fault Coverage : 0.963250 
Test set Size =         135;	Fault Coverage : 0.963250 
Test set Size =         136;	Fault Coverage : 0.963250 
Test set Size =         137;	Fault Coverage : 0.965184 
Test set Size =         138;	Fault Coverage : 0.965184 
Test set Size =         139;	Fault Coverage : 0.965184 
Test set Size =         140;	Fault Coverage : 0.965184 
Test set Size =         141;	Fault Coverage : 0.965184 
Test set Size =         142;	Fault Coverage : 0.965184 
Test set Size =         143;	Fault Coverage : 0.965184 
Test set Size =         144;	Fault Coverage : 0.965184 
Test set Size =         145;	Fault Coverage : 0.965184 
Test set Size =         146;	Fault Coverage : 0.965184 
Test set Size =         147;	Fault Coverage : 0.965184 
Test set Size =         148;	Fault Coverage : 0.965184 
Test set Size =         149;	Fault Coverage : 0.965184 
Test set Size =         150;	Fault Coverage : 0.965184 
Simulation Time:               178755 
